date,description,usage_gib,cost,nodepool,env
2023-05-19,Network Inter Zone Egress,6685.0,55.0,icy2-large-us-east1-d,prod
2023-05-19,Network Inter Zone Egress,2789.0,23.0,mm-spot-us-east1,stage
2023-05-19,Network Inter Zone Egress,2363.0,19.0,,stage
2023-05-19,Network Inter Zone Egress,1561.0,13.0,hot-large-spot-local-us-east1,prod
2023-05-19,Network Inter Zone Egress,1388.0,11.0,cold-large-spot-us-east1,prod
2023-05-19,Network Inter Zone Egress,794.0,7.0,hot-large-local-us-east1,stage
2023-05-19,Network Inter Zone Egress,858.0,7.0,hot-medium-spot-local-us-east1,stage
2023-05-19,Network Inter Zone Egress,760.0,6.0,default-us-east1,stage
2023-05-19,Network Inter Zone Egress,752.0,6.0,icy-medium-us-east1-d,stage
2023-05-19,Network Inter Zone Egress,761.0,6.0,default-us-east1,prod
2023-05-19,Network Inter Zone Egress,605.0,5.0,hot-spot-local-us-east1,stage
2023-05-19,Network Inter Zone Egress,556.0,5.0,zk2-us-east1,stage
2023-05-19,Network Inter Zone Egress,429.0,4.0,kafka-us-east1-b,prod
2023-05-19,Network Inter Zone Egress,491.0,4.0,rill-small-us-east1,stage
2023-05-19,Network Inter Zone Egress,346.0,3.0,broker-us-east1,prod
2023-05-19,Network Inter Zone Egress,106.0,1.0,cold-medium-spot-us-east1,stage
2023-05-19,Network Inter Zone Egress,153.0,1.0,broker-us-east1,stage
2023-05-19,Network Inter Zone Egress,75.0,1.0,hot-medium-spot-local-us-east1,prod
2023-05-19,Network Inter Zone Egress,64.0,1.0,mm-spot-us-east1,prod
2023-05-19,Network Inter Zone Egress,23.0,0.0,zk2-us-east1,prod
2023-05-19,Network Inter Zone Egress,4.0,0.0,cold-spot-us-east1,stage
2023-05-19,Network Inter Zone Egress,30.0,0.0,icy-medium-us-east1-d,prod
2023-05-19,Network Inter Zone Egress,9.0,0.0,cold-spot-us-east1,prod
2023-05-19,Network Inter Zone Egress,2.0,0.0,hot-spot-local-us-east1,prod
2023-05-19,Network Inter Zone Egress,1.0,0.0,rill-small-us-east1,prod
2023-05-19,Network Inter Zone Egress,11.0,0.0,default-highmem-us-east1,prod
2023-05-19,Network Inter Zone Egress,6.0,0.0,mm-parallel-us-east1-b,prod
2023-05-19,Network Inter Zone Egress,56.0,0.0,cold-medium-spot-us-east1,prod
2023-05-19,Network Inter Zone Egress,4.0,0.0,middlemanager-us-east1-b,prod
2023-05-18,Network Inter Zone Egress,21727.0,178.0,,prod
2023-05-18,Network Inter Zone Egress,18660.0,153.0,,stage
2023-05-17,Network Inter Zone Egress,14735.0,121.0,,prod
2023-05-17,Network Inter Zone Egress,14285.0,117.0,,stage
2023-05-16,Network Inter Zone Egress,14971.0,123.0,,prod
2023-05-16,Network Inter Zone Egress,12827.0,105.0,,stage
2023-05-15,Network Inter Zone Egress,21229.0,174.0,,stage
2023-05-15,Network Inter Zone Egress,16611.0,136.0,,prod
2023-05-14,Network Inter Zone Egress,14047.0,115.0,,stage
2023-05-14,Network Inter Zone Egress,9876.0,81.0,,prod
2023-05-13,Network Inter Zone Egress,14236.0,117.0,,stage
2023-05-13,Network Inter Zone Egress,9842.0,81.0,,prod
2023-05-12,Network Inter Zone Egress,24868.0,204.0,,stage
2023-05-12,Network Inter Zone Egress,14830.0,122.0,,prod
2023-05-11,Network Inter Zone Egress,19288.0,158.0,,stage
2023-05-11,Network Inter Zone Egress,13234.0,109.0,,prod
2023-05-10,Network Inter Zone Egress,18364.0,151.0,,stage
2023-05-10,Network Inter Zone Egress,12101.0,99.0,,prod
2023-05-09,Network Inter Zone Egress,17726.0,145.0,,stage
2023-05-09,Network Inter Zone Egress,11966.0,98.0,,prod
2023-05-08,Network Inter Zone Egress,17143.0,141.0,,stage
2023-05-08,Network Inter Zone Egress,12040.0,99.0,,prod
2023-05-07,Network Inter Zone Egress,6357.0,52.0,,prod
2023-05-07,Network Inter Zone Egress,5568.0,46.0,,stage
2023-05-06,Network Inter Zone Egress,6202.0,51.0,,stage
2023-05-06,Network Inter Zone Egress,5837.0,48.0,,prod
2023-05-05,Network Inter Zone Egress,13889.0,114.0,,stage
2023-05-05,Network Inter Zone Egress,9977.0,82.0,,prod
2023-05-04,Network Inter Zone Egress,16851.0,138.0,,stage
2023-05-04,Network Inter Zone Egress,11117.0,91.0,,prod
2023-05-03,Network Inter Zone Egress,15144.0,124.0,,stage
2023-05-03,Network Inter Zone Egress,10810.0,89.0,,prod
2023-05-02,Network Inter Zone Egress,14978.0,123.0,,stage
2023-05-02,Network Inter Zone Egress,9942.0,82.0,,prod
2023-05-01,Network Inter Zone Egress,21276.0,174.0,,stage
2023-05-01,Network Inter Zone Egress,14838.0,122.0,,prod
2023-04-30,Network Inter Zone Egress,7266.0,60.0,,prod
2023-04-30,Network Inter Zone Egress,6137.0,50.0,,stage
2023-04-29,Network Inter Zone Egress,6604.0,54.0,,prod
2023-04-29,Network Inter Zone Egress,3297.0,27.0,,stage
2023-04-28,Network Inter Zone Egress,8558.0,70.0,,prod
2023-04-28,Network Inter Zone Egress,7631.0,63.0,,stage
2023-04-27,Network Inter Zone Egress,11787.0,97.0,,prod
2023-04-27,Network Inter Zone Egress,10125.0,83.0,,stage
2023-04-26,Network Inter Zone Egress,11521.0,94.0,,prod
2023-04-26,Network Inter Zone Egress,7549.0,62.0,,stage
2023-04-25,Network Inter Zone Egress,11439.0,94.0,,prod
2023-04-25,Network Inter Zone Egress,7118.0,58.0,,stage
2023-04-24,Network Inter Zone Egress,10795.0,89.0,,prod
2023-04-24,Network Inter Zone Egress,8320.0,68.0,,stage
2023-04-23,Network Inter Zone Egress,5282.0,43.0,,prod
2023-04-23,Network Inter Zone Egress,3185.0,26.0,,stage
2023-04-22,Network Inter Zone Egress,8011.0,66.0,,prod
2023-04-22,Network Inter Zone Egress,7611.0,62.0,,stage
2023-04-21,Network Inter Zone Egress,13932.0,114.0,,stage
2023-04-21,Network Inter Zone Egress,11198.0,92.0,,prod
2023-04-20,Network Inter Zone Egress,15850.0,130.0,,stage
2023-04-20,Network Inter Zone Egress,11840.0,97.0,,prod
2023-04-19,Network Inter Zone Egress,15314.0,126.0,,stage
2023-04-19,Network Inter Zone Egress,10682.0,88.0,,prod
2023-04-18,Network Inter Zone Egress,16952.0,139.0,,stage
2023-04-18,Network Inter Zone Egress,10373.0,85.0,,prod
2023-04-17,Network Inter Zone Egress,14918.0,122.0,,stage
2023-04-17,Network Inter Zone Egress,10375.0,85.0,,prod
2023-04-16,Network Inter Zone Egress,6270.0,51.0,,prod
2023-04-16,Network Inter Zone Egress,5416.0,44.0,,stage
2023-04-15,Network Inter Zone Egress,5282.0,43.0,,prod
2023-04-15,Network Inter Zone Egress,3980.0,33.0,,stage
2023-04-14,Network Inter Zone Egress,11633.0,95.0,,stage
2023-04-14,Network Inter Zone Egress,9049.0,74.0,,prod
2023-04-13,Network Inter Zone Egress,12737.0,104.0,,stage
2023-04-13,Network Inter Zone Egress,9243.0,76.0,,prod
2023-04-12,Network Inter Zone Egress,12160.0,100.0,,stage
2023-04-12,Network Inter Zone Egress,9731.0,80.0,,prod
2023-04-11,Network Inter Zone Egress,11971.0,98.0,,stage
2023-04-11,Network Inter Zone Egress,9580.0,79.0,,prod
2023-04-10,Network Inter Zone Egress,8433.0,69.0,,stage
2023-04-10,Network Inter Zone Egress,8239.0,68.0,,prod
2023-04-09,Network Inter Zone Egress,5741.0,47.0,,prod
2023-04-09,Network Inter Zone Egress,3745.0,31.0,,stage
2023-04-08,Network Inter Zone Egress,5872.0,48.0,,prod
2023-04-08,Network Inter Zone Egress,3340.0,27.0,,stage
2023-04-07,Network Inter Zone Egress,8633.0,71.0,,stage
2023-04-07,Network Inter Zone Egress,8370.0,69.0,,prod
2023-04-06,Network Inter Zone Egress,14593.0,120.0,,stage
2023-04-06,Network Inter Zone Egress,9971.0,82.0,,prod
2023-04-05,Network Inter Zone Egress,13520.0,111.0,,stage
2023-04-05,Network Inter Zone Egress,9996.0,82.0,,prod
2023-04-04,Network Inter Zone Egress,15210.0,125.0,,stage
2023-04-04,Network Inter Zone Egress,10107.0,83.0,,prod
2023-04-03,Network Inter Zone Egress,13726.0,113.0,,stage
2023-04-03,Network Inter Zone Egress,10449.0,86.0,,prod
2023-04-02,Network Inter Zone Egress,5961.0,49.0,,prod
2023-04-02,Network Inter Zone Egress,4037.0,33.0,,stage
2023-04-01,Network Inter Zone Egress,8591.0,70.0,,stage
2023-04-01,Network Inter Zone Egress,7904.0,65.0,,prod
2023-03-31,Network Inter Zone Egress,11122.0,91.0,,stage
2023-03-31,Network Inter Zone Egress,9323.0,76.0,,prod
2023-03-30,Network Inter Zone Egress,12583.0,103.0,,stage
2023-03-30,Network Inter Zone Egress,9689.0,79.0,,prod
2023-03-29,Network Inter Zone Egress,18976.0,156.0,,stage
2023-03-29,Network Inter Zone Egress,12668.0,104.0,,prod
2023-03-28,Network Inter Zone Egress,16754.0,137.0,,stage
2023-03-28,Network Inter Zone Egress,11422.0,94.0,,prod
2023-03-27,Network Inter Zone Egress,13695.0,112.0,,stage
2023-03-27,Network Inter Zone Egress,10104.0,83.0,,prod
2023-03-26,Network Inter Zone Egress,6519.0,53.0,,prod
2023-03-26,Network Inter Zone Egress,5001.0,41.0,,stage
2023-03-25,Network Inter Zone Egress,6260.0,51.0,,prod
2023-03-25,Network Inter Zone Egress,4209.0,35.0,,stage
2023-03-24,Network Inter Zone Egress,10561.0,87.0,,stage
2023-03-24,Network Inter Zone Egress,8829.0,72.0,,prod
2023-03-23,Network Inter Zone Egress,12611.0,103.0,,stage
2023-03-23,Network Inter Zone Egress,9516.0,78.0,,prod
2023-03-22,Network Inter Zone Egress,12010.0,98.0,,stage
2023-03-22,Network Inter Zone Egress,9745.0,80.0,,prod
2023-03-21,Network Inter Zone Egress,14104.0,116.0,,stage
2023-03-21,Network Inter Zone Egress,10055.0,82.0,,prod
2023-03-20,Network Inter Zone Egress,20684.0,170.0,,stage
2023-03-20,Network Inter Zone Egress,12918.0,106.0,,prod
2023-03-19,Network Inter Zone Egress,6708.0,55.0,,prod
2023-03-19,Network Inter Zone Egress,4851.0,40.0,,stage
2023-03-18,Network Inter Zone Egress,6726.0,55.0,,prod
2023-03-18,Network Inter Zone Egress,5488.0,45.0,,stage
2023-03-17,Network Inter Zone Egress,16355.0,134.0,,stage
2023-03-17,Network Inter Zone Egress,11182.0,92.0,,prod
2023-03-16,Network Inter Zone Egress,17003.0,139.0,,stage
2023-03-16,Network Inter Zone Egress,11420.0,94.0,,prod
2023-03-15,Network Inter Zone Egress,15283.0,125.0,,stage
2023-03-15,Network Inter Zone Egress,10716.0,88.0,,prod
2023-03-14,Network Inter Zone Egress,16266.0,133.0,,stage
2023-03-14,Network Inter Zone Egress,10909.0,89.0,,prod
2023-03-13,Network Inter Zone Egress,16898.0,139.0,,stage
2023-03-13,Network Inter Zone Egress,11644.0,95.0,,prod
2023-03-12,Network Inter Zone Egress,6777.0,56.0,,prod
2023-03-12,Network Inter Zone Egress,4599.0,38.0,,stage
2023-03-11,Network Inter Zone Egress,6845.0,56.0,,prod
2023-03-11,Network Inter Zone Egress,4894.0,40.0,,stage
2023-03-10,Network Inter Zone Egress,14078.0,115.0,,stage
2023-03-10,Network Inter Zone Egress,10757.0,88.0,,prod
2023-03-09,Network Inter Zone Egress,19956.0,164.0,,stage
2023-03-09,Network Inter Zone Egress,13251.0,109.0,,prod
2023-03-08,Network Inter Zone Egress,13011.0,107.0,,stage
2023-03-08,Network Inter Zone Egress,10265.0,84.0,,prod
2023-03-07,Network Inter Zone Egress,17165.0,141.0,,stage
2023-03-07,Network Inter Zone Egress,12613.0,103.0,,prod
2023-03-06,Network Inter Zone Egress,10782.0,88.0,,stage
2023-03-06,Network Inter Zone Egress,10345.0,85.0,,prod
2023-03-05,Network Inter Zone Egress,6181.0,51.0,,prod
2023-03-05,Network Inter Zone Egress,3428.0,28.0,,stage
2023-03-04,Network Inter Zone Egress,5714.0,47.0,,prod
2023-03-04,Network Inter Zone Egress,2201.0,18.0,,stage
2023-03-03,Network Inter Zone Egress,8862.0,73.0,,prod
2023-03-03,Network Inter Zone Egress,6404.0,53.0,,stage
2023-03-02,Network Inter Zone Egress,9840.0,81.0,,prod
2023-03-02,Network Inter Zone Egress,8045.0,66.0,,stage
2023-03-01,Network Inter Zone Egress,11576.0,95.0,,stage
2023-03-01,Network Inter Zone Egress,11068.0,91.0,,prod
2023-02-28,Network Inter Zone Egress,13007.0,107.0,,stage
2023-02-28,Network Inter Zone Egress,12409.0,102.0,,prod
2023-02-27,Network Inter Zone Egress,10225.0,84.0,,prod
2023-02-27,Network Inter Zone Egress,8730.0,72.0,,stage
2023-02-26,Network Inter Zone Egress,5686.0,47.0,,prod
2023-02-26,Network Inter Zone Egress,2162.0,18.0,,stage
